input_text,target_text
Audio: Acoustic_guitar | Location: Home | Risk: Normal,Acoustic scan shows normal Acoustic_guitar presence in the Home.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Monitor the Park closely after detecting a Fireworks sound.
Audio: Fireworks | Location: School | Risk: Danger,Risk alert: Dangerous Fireworks sounds at the School demand immediate attention.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Initial detection of Fireworks in the Park could precede an escalation.
Audio: Fireworks | Location: School | Risk: Danger,The presence of Fireworks in the School may indicate a serious threat.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks noise in the Park may indicate unusual activity. Exercise caution.
Audio: Fireworks | Location: School | Risk: Danger,"A Fireworks was recorded in the School, requiring urgent investigation."
Audio: Fireworks | Location: Park | Risk: Potential Threat,The Park registered a Fireworks sound that may need follow-up.
Audio: Fireworks | Location: School | Risk: Danger,Warning: Fireworks noise detected at the School. It's classified as dangerous.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Unusual Fireworks activity reported in the Park. Monitor for updates.
Audio: Fireworks | Location: School | Risk: Danger,Authorities have flagged the Fireworks sound at the School as highly dangerous.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A suspicious Fireworks sound emerged from the Park. Further review needed.
Audio: Fireworks | Location: School | Risk: Danger,Detected a hazardous Fireworks at the School. Stay away from the area.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks occurrence at the Park warrants increased observation.
Audio: Fireworks | Location: School | Risk: Danger,Warning: Fireworks noise detected at the School. It's classified as dangerous.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks noise in the Park may indicate unusual activity. Exercise caution.
Audio: Fireworks | Location: School | Risk: Danger,Detected a hazardous Fireworks at the School. Stay away from the area.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Monitor the Park closely after detecting a Fireworks sound.
Audio: Fireworks | Location: School | Risk: Danger,Emergency alert! A Fireworks was heard in the School. Respond now.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A Fireworks sound could indicate early signs of a threat at the Park.
Audio: Fireworks | Location: School | Risk: Danger,Risk alert: Dangerous Fireworks sounds at the School demand immediate attention.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: School | Risk: Danger,"A Fireworks sound was confirmed at the School, triggering an emergency response."
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks occurrence at the Park warrants increased observation.
Audio: Fireworks | Location: School | Risk: Danger,"A Fireworks was recorded in the School, requiring urgent investigation."
Audio: Fireworks | Location: Park | Risk: Potential Threat,A Fireworks sound could indicate early signs of a threat at the Park.
Audio: Fireworks | Location: School | Risk: Danger,Serious warning: A Fireworks sound was picked up in the School. Act fast.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Unusual Fireworks activity reported in the Park. Monitor for updates.
Audio: Fireworks | Location: School | Risk: Danger,Detected a hazardous Fireworks at the School. Stay away from the area.
Audio: Fireworks | Location: Park | Risk: Potential Threat,"A Fireworks was detected in the Park, possibly signaling a minor threat."
Audio: Fireworks | Location: School | Risk: Danger,A Fireworks sound in the School signals a critical situation. Take action immediately.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A potentially concerning Fireworks was picked up in the Park.
Audio: Fireworks | Location: School | Risk: Danger,A potentially life-threatening Fireworks sound occurred in the School. Urgent attention required.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks noise in the Park may indicate unusual activity. Exercise caution.
Audio: Fireworks | Location: School | Risk: Danger,Serious warning: A Fireworks sound was picked up in the School. Act fast.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: School | Risk: Danger,Detected a hazardous Fireworks at the School. Stay away from the area.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A potentially concerning Fireworks was picked up in the Park.
Audio: Fireworks | Location: School | Risk: Danger,Immediate action advised: Fireworks sound from the School poses severe risk.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: School | Risk: Danger,Serious warning: A Fireworks sound was picked up in the School. Act fast.
Audio: Fireworks | Location: Park | Risk: Potential Threat,"A Fireworks was heard at the Park, indicating a potential threat."
Audio: Fireworks | Location: School | Risk: Danger,A Fireworks sound in the School signals a critical situation. Take action immediately.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Attention: Fireworks activity in the Park may suggest a developing situation.
Audio: Fireworks | Location: School | Risk: Danger,Authorities have flagged the Fireworks sound at the School as highly dangerous.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Fireworks occurrence at the Park warrants increased observation.
Audio: Fireworks | Location: School | Risk: Danger,Critical: Fireworks identified at the School. Engage emergency protocols.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A suspicious Fireworks sound emerged from the Park. Further review needed.
Audio: Fireworks | Location: School | Risk: Danger,Risk alert: Dangerous Fireworks sounds at the School demand immediate attention.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Attention: Fireworks activity in the Park may suggest a developing situation.
Audio: Fireworks | Location: School | Risk: Danger,Authorities have flagged the Fireworks sound at the School as highly dangerous.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Unusual Fireworks activity reported in the Park. Monitor for updates.
Audio: Fireworks | Location: School | Risk: Danger,Critical: Fireworks identified at the School. Engage emergency protocols.
Audio: Fireworks | Location: Grill | Risk: Normal,The environment at the Grill is secure despite the Fireworks sound.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Advisory: Fireworks sounds reported from the Park. Take precautions.
Audio: Fireworks | Location: Grill | Risk: Normal,"A Fireworks was picked up in the Grill, classified as non-threatening."
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: Grill | Risk: Normal,"Fireworks was identified in the Grill, with no associated risk."
Audio: Fireworks | Location: Park | Risk: Potential Threat,"A Fireworks was detected in the Park, possibly signaling a minor threat."
Audio: Fireworks | Location: Grill | Risk: Normal,The Fireworks sound in the Grill is part of usual background activity.
Audio: Fireworks | Location: Park | Risk: Potential Threat,The presence of a Fireworks at the Park should not be ignored.
Audio: Fireworks | Location: Grill | Risk: Normal,"A Fireworks sound is heard in the Grill, but it's nothing to worry about."
Audio: Fireworks | Location: Park | Risk: Potential Threat,A Fireworks sound could indicate early signs of a threat at the Park.
Audio: Fireworks | Location: Grill | Risk: Normal,The Fireworks sound in the Grill is part of usual background activity.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A Fireworks sound could indicate early signs of a threat at the Park.
Audio: Fireworks | Location: Grill | Risk: Normal,The sound of Fireworks in the Grill is consistent with safe conditions.
Audio: Fireworks | Location: Park | Risk: Potential Threat,A suspicious Fireworks sound emerged from the Park. Further review needed.
Audio: Fireworks | Location: Grill | Risk: Normal,Low-risk Fireworks activity in the Grill detected. Situation is stable.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: Grill | Risk: Normal,The Fireworks sound in the Grill is part of usual background activity.
Audio: Fireworks | Location: Park | Risk: Potential Threat,The presence of a Fireworks at the Park should not be ignored.
Audio: Fireworks | Location: Grill | Risk: Normal,"A Fireworks sound was recorded at the Grill, but it poses no threat."
Audio: Fireworks | Location: Park | Risk: Potential Threat,A potentially concerning Fireworks was picked up in the Park.
Audio: Fireworks | Location: Grill | Risk: Normal,"A Fireworks sound was recorded at the Grill, but it poses no threat."
Audio: Fireworks | Location: Park | Risk: Potential Threat,Monitor the Park closely after detecting a Fireworks sound.
Audio: Fireworks | Location: Grill | Risk: Normal,Fireworks detected in the Grill is categorized as safe.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: Grill | Risk: Normal,Routine Fireworks noise was detected in the Grill. No action needed.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Monitor the Park closely after detecting a Fireworks sound.
Audio: Fireworks | Location: Grill | Risk: Normal,Normal acoustic activity: Fireworks sound observed in the Grill.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Unusual Fireworks activity reported in the Park. Monitor for updates.
Audio: Fireworks | Location: Grill | Risk: Normal,"A Fireworks was picked up in the Grill, classified as non-threatening."
Audio: Fireworks | Location: Park | Risk: Potential Threat,A suspicious Fireworks sound emerged from the Park. Further review needed.
Audio: Fireworks | Location: Grill | Risk: Normal,"Sound levels at the Grill, including Fireworks, are within safe bounds."
Audio: Fireworks | Location: Park | Risk: Potential Threat,Sound monitoring flagged a Fireworks in the Park. Stay alert.
Audio: Fireworks | Location: Grill | Risk: Normal,The Grill experienced a typical Fireworks sound event.
Audio: Fireworks | Location: Park | Risk: Potential Threat,Unusual Fireworks activity reported in the Park. Monitor for updates.
